QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE
22,100,5,4172.52,Shipped,1,3,2004,Classic Cars,169,USA,Medium
47,100,1,7083.37,Shipped,2,4,2004,Classic Cars,169,Finland,Large
36,100,9,7132.68,Shipped,2,5,2004,Classic Cars,169,Spain,Large
40,100,6,6773.6,Cancelled,2,6,2004,Classic Cars,169,UK,Medium
27,100,8,3657.69,Shipped,2,6,2004,Classic Cars,169,Singapore,Medium
29,100,7,4812.55,Shipped,3,7,2004,Classic Cars,169,Italy,Medium
20,100,9,3928.6,Shipped,3,7,2004,Classic Cars,169,USA,Medium
42,100,7,6401.22,Shipped,3,8,2004,Classic Cars,169,USA,Medium
25,100,5,4191.25,Shipped,3,8,2004,Classic Cars,169,USA,Medium
36,100,5,5852.52,Shipped,3,8,2004,Classic Cars,169,Switzerland,Medium
21,100,12,2844.87,Shipped,3,9,2004,Classic Cars,169,USA,Small
23,100,9,4011.66,Shipped,4,10,2003,Classic Cars,169,Norway,Medium
37,100,9,7455.87,Shipped,4,10,2004,Classic Cars,169,USA,Large
48,100,3,8940.96,Shipped,4,10,2004,Classic Cars,169,Germany,Large
25,100,3,4572.25,Shipped,4,10,2004,Classic Cars,169,Canada,Medium
33,100,11,5700.09,Shipped,4,11,2004,Classic Cars,169,USA,Medium
27,100,12,3155.49,Shipped,4,11,2004,Classic Cars,169,USA,Medium
27,100,11,4170.69,Shipped,4,11,2004,Classic Cars,169,USA,Medium
20,100,3,2878.8,On Hold,4,11,2004,Classic Cars,169,Sweden,Small
30,100,4,5029.5,Shipped,4,11,2004,Classic Cars,169,Australia,Medium
48,100,6,7396.8,Shipped,4,12,2004,Classic Cars,169,USA,Large
32,93.49,12,2991.68,Shipped,4,12,2004,Classic Cars,169,Spain,Small
34,100,1,6275.72,Shipped,1,1,2005,Classic Cars,169,Belgium,Medium
27,56.85,9,1534.95,Shipped,1,1,2005,Classic Cars,169,Australia,Small
39,100,3,7264.53,Shipped,1,2,2005,Classic Cars,169,Finland,Large
47,100,6,6869.05,Shipped,1,2,2005,Classic Cars,169,Spain,Medium
22,100,5,3353.02,Shipped,1,3,2005,Classic Cars,169,Spain,Medium
55,100,1,8289.05,Shipped,2,4,2005,Classic Cars,169,France,Large
60,100,9,11887.8,Shipped,2,5,2005,Classic Cars,169,Spain,Large
35,100,6,5926.9,Shipped,2,5,2005,Classic Cars,169,Austria,Medium
28,100,8,3793.16,In Process,2,5,2005,Classic Cars,169,France,Medium
38,100,13,4330.1,Shipped,1,2,2003,Trains,100,Denmark,Medium
21,95.8,7,2011.8,Shipped,2,4,2003,Trains,100,Singapore,Small
41,100,4,4837.18,Shipped,2,6,2003,Trains,100,Spain,Medium
22,97.81,10,2151.82,Shipped,3,8,2003,Trains,100,USA,Small
29,88.74,9,2573.46,Shipped,3,9,2003,Trains,100,Spain,Small
50,100,1,5344.5,Shipped,4,10,2003,Trains,100,Singapore,Medium
29,100,11,3070.52,Shipped,4,11,2003,Trains,100,Spain,Medium
49,80.67,11,3952.83,Shipped,4,11,2003,Trains,100,USA,Medium
35,100,3,3564.75,Shipped,4,11,2003,Trains,100,USA,Medium
48,100,11,5614.56,Shipped,1,1,2004,Trains,100,France,Medium
23,80.67,5,1855.41,Shipped,1,2,2004,Trains,100,Belgium,Small
48,95.8,8,4598.4,Shipped,1,3,2004,Trains,100,UK,Medium
42,100,14,5082.42,Cancelled,2,5,2004,Trains,100,USA,Medium
47,100,15,5450.59,Shipped,3,7,2004,Trains,100,Belgium,Medium
36,100,3,4174.92,Shipped,3,8,2004,Trains,100,USA,Medium
22,100,6,2418.24,Shipped,3,9,2004,Trains,100,Italy,Small
40,91.76,11,3670.4,Shipped,4,10,2004,Trains,100,UK,Medium
23,100,3,2481.7,Shipped,4,10,2004,Trains,100,Denmark,Small
32,100,6,3807.68,Shipped,4,11,2004,Trains,100,Sweden,Medium
21,100,7,2230.41,Shipped,4,11,2004,Trains,100,France,Small
41,93.04,2,3814.64,Shipped,4,12,2004,Trains,100,Spain,Medium
25,84.71,5,2117.75,Shipped,1,1,2005,Trains,100,Japan,Small
26,100,12,3340.48,Shipped,1,2,2005,Trains,100,Spain,Medium
24,89.75,4,2154,Shipped,1,3,2005,Trains,100,USA,Small
48,100,14,5808.48,On Hold,2,5,2005,Trains,100,USA,Medium
26,68.35,9,1777.1,Shipped,1,3,2003,Classic Cars,80,Philippines,Small
21,73.17,13,1536.57,Shipped,2,5,2003,Classic Cars,80,France,Small
45,78,10,3510,Shipped,3,7,2003,Classic Cars,80,USA,Medium
36,86.04,10,3097.44,Shipped,3,9,2003,Classic Cars,80,USA,Medium
21,81.21,5,1705.41,Shipped,4,10,2003,Classic Cars,80,USA,Small
32,70.76,5,2264.32,Shipped,4,11,2003,Classic Cars,80,Australia,Small
30,82.82,17,2484.6,Shipped,4,11,2003,Classic Cars,80,Norway,Small
36,94.88,6,3415.68,Shipped,4,11,2003,Classic Cars,80,Germany,Medium
33,86.04,11,2839.32,Shipped,4,12,2003,Classic Cars,80,Spain,Small
35,78,5,2730,Shipped,1,1,2004,Classic Cars,80,France,Small
37,95.69,12,3540.53,Shipped,1,2,2004,Classic Cars,80,Switzerland,Medium
41,73.17,6,2999.97,Shipped,2,4,2004,Classic Cars,80,Denmark,Small
20,76.39,2,1527.8,Shipped,2,5,2004,Classic Cars,80,France,Small
45,86.84,2,3907.8,Shipped,3,7,2004,Classic Cars,80,Australia,Medium
38,69.96,6,2658.48,Shipped,3,8,2004,Classic Cars,80,USA,Small
43,70.76,15,3042.68,Shipped,3,8,2004,Classic Cars,80,Switzerland,Medium
49,78.8,8,3861.2,Shipped,4,10,2003,Classic Cars,80,Germany,Medium
27,80.41,13,2171.07,Shipped,4,10,2004,Classic Cars,80,Germany,Small
46,73.98,1,3403.08,Shipped,4,11,2004,Classic Cars,80,USA,Medium
38,59.1,10,2245.8,Shipped,4,11,2004,Classic Cars,80,USA,Small
25,66.74,5,1668.5,Shipped,4,11,2004,Classic Cars,80,Australia,Small
46,60.3,10,2773.8,Shipped,1,1,2005,Classic Cars,80,Finland,Small
22,100,4,2464,Shipped,1,2,2005,Classic Cars,80,Spain,Small
40,100,9,5491.6,Shipped,1,3,2005,Classic Cars,80,USA,Medium
46,100,16,4791.82,Shipped,1,1,2003,Vintage Cars,99,Norway,Medium
39,100,4,4178.85,Shipped,1,3,2003,Vintage Cars,99,USA,Medium
38,82.34,16,3128.92,Shipped,2,5,2003,Vintage Cars,99,Spain,Medium
30,100,5,3095.4,Shipped,3,7,2003,Vintage Cars,99,Australia,Medium
42,94.25,2,3958.5,Shipped,3,9,2003,Vintage Cars,99,USA,Medium
43,100,6,4991.44,Shipped,4,10,2003,Vintage Cars,99,USA,Medium
29,95.24,4,2761.96,Shipped,4,11,2003,Vintage Cars,99,Italy,Small
33,86.31,1,2848.23,Shipped,4,11,2003,Vintage Cars,99,USA,Small
32,79.37,5,2539.84,Shipped,4,11,2003,Vintage Cars,99,Australia,Small
28,87.3,11,2444.4,Shipped,4,12,2003,Vintage Cars,99,Canada,Small
41,100,8,4555.92,Shipped,1,1,2004,Vintage Cars,99,USA,Medium
33,100,1,3666.96,Shipped,1,3,2004,Vintage Cars,99,France,Medium
36,84.33,5,3035.88,Shipped,2,4,2004,Vintage Cars,99,Spain,Medium
26,89.29,5,2321.54,Shipped,2,6,2004,Vintage Cars,99,USA,Small
34,100,7,3474.46,Shipped,3,8,2004,Vintage Cars,99,Italy,Medium
26,96.23,2,2501.98,Shipped,3,9,2004,Vintage Cars,99,USA,Small
38,100,11,3958.46,Shipped,4,10,2004,Vintage Cars,99,France,Medium
33,100,8,3535.95,Shipped,4,10,2004,Vintage Cars,99,USA,Medium
33,91.27,2,3011.91,Shipped,4,11,2004,Vintage Cars,99,Germany,Medium
46,100,2,11336.7,Shipped,4,11,2004,Vintage Cars,99,USA,Large
26,100,12,2656.94,Shipped,4,11,2004,Vintage Cars,99,Australia,Small
25,100,3,2604.25,Shipped,4,12,2004,Vintage Cars,99,USA,Small
45,73.08,4,3288.6,Shipped,1,1,2005,Vintage Cars,99,USA,Medium
50,100,7,8935.5,Shipped,1,2,2005,Vintage Cars,99,USA,Large
36,100,1,4035.96,Shipped,1,3,2005,Vintage Cars,99,Austria,Medium
21,89.29,5,1875.09,In Process,2,5,2005,Vintage Cars,99,Belgium,Small
29,100,8,4049.56,Shipped,1,3,2003,Classic Cars,146,Philippines,Medium
21,100,12,2469.39,Shipped,2,5,2003,Classic Cars,146,France,Small
42,100,9,5432.7,Shipped,3,7,2003,Classic Cars,146,USA,Medium
37,100,9,4405.22,Shipped,3,9,2003,Classic Cars,146,USA,Medium
25,100,4,3638,Shipped,4,10,2003,Classic Cars,146,USA,Medium
36,100,4,4444.92,Shipped,4,11,2003,Classic Cars,146,Australia,Medium
22,100,16,3395.48,Shipped,4,11,2003,Classic Cars,146,Norway,Medium
23,100,5,3414.58,Shipped,4,11,2003,Classic Cars,146,Germany,Medium
32,100,10,5127.04,Shipped,4,12,2003,Classic Cars,146,Spain,Medium
28,100,4,3745.28,Shipped,1,1,2004,Classic Cars,146,France,Medium
27,100,11,4564.08,Shipped,1,2,2004,Classic Cars,146,Switzerland,Medium
49,100,5,6554.24,Shipped,2,4,2004,Classic Cars,146,Denmark,Medium
41,100,1,6749.83,Shipped,2,5,2004,Classic Cars,146,France,Medium
49,100,1,8427.02,Shipped,3,7,2004,Classic Cars,146,Australia,Large
30,100,5,3924.6,Shipped,3,8,2004,Classic Cars,146,USA,Medium
40,100,14,6761.6,Shipped,3,8,2004,Classic Cars,146,Switzerland,Medium
23,100,7,3786.49,Shipped,4,10,2003,Classic Cars,146,Germany,Medium
49,100,12,6266.12,Shipped,4,10,2004,Classic Cars,146,Germany,Medium
25,100,5,3491,Shipped,4,11,2004,Classic Cars,146,Sweden,Medium
37,100,3,4405.22,Shipped,4,11,2004,Classic Cars,146,Philippines,Medium
55,100,7,6548.3,Shipped,4,11,2004,Classic Cars,146,Australia,Medium
23,100,7,3177.91,Shipped,4,12,2004,Classic Cars,146,Spain,Medium
24,100,11,4142.64,Shipped,1,1,2005,Classic Cars,146,Finland,Medium
43,96.49,10,4149.07,Shipped,1,2,2005,Classic Cars,146,Spain,Medium
50,100,1,7397,Shipped,1,3,2005,Classic Cars,146,USA,Large
47,100,2,6241.6,Shipped,1,3,2003,Classic Cars,141,USA,Medium
34,100,4,5331.88,Shipped,2,5,2003,Classic Cars,141,France,Medium
31,100,4,5124.3,Shipped,3,7,2003,Classic Cars,141,France,Medium
28,100,11,3639.44,Shipped,3,9,2003,Classic Cars,141,Australia,Medium
36,100,10,5544,Shipped,4,10,2003,Classic Cars,141,Denmark,Medium
48,100,8,5493.12,Shipped,4,11,2003,Classic Cars,141,USA,Medium
39,100,4,5785.26,Shipped,4,11,2003,Classic Cars,141,Norway,Medium
45,100,9,5340.6,Shipped,4,11,2003,Classic Cars,141,USA,Medium
35,100,15,5735.8,Shipped,4,12,2003,Classic Cars,141,USA,Medium
45,100,8,6357.6,Shipped,1,1,2004,Classic Cars,141,Spain,Medium
46,100,6,7343.9,Shipped,1,2,2004,Classic Cars,141,USA,Large
37,100,1,5959.22,Shipped,2,4,2004,Classic Cars,141,Japan,Medium
31,100,3,4029.38,Cancelled,2,6,2004,Classic Cars,141,UK,Medium
33,100,4,5035.14,Shipped,3,7,2004,Classic Cars,141,Italy,Medium
31,100,4,4116.8,Shipped,3,8,2004,Classic Cars,141,USA,Medium
27,100,2,4310.55,Shipped,3,8,2004,Classic Cars,141,Switzerland,Medium
39,100,6,6446.7,Shipped,4,10,2003,Classic Cars,141,Norway,Medium
32,100,11,3616.64,Shipped,4,10,2004,Classic Cars,141,Spain,Medium
28,100,8,4232.76,Shipped,4,11,2004,Classic Cars,141,USA,Medium
26,67.91,12,1765.66,Shipped,4,11,2004,Classic Cars,141,USA,Small
44,84.88,2,3734.72,Shipped,4,11,2004,Classic Cars,141,France,Medium
46,100,6,4808.38,Resolved,1,1,2005,Classic Cars,141,USA,Medium
32,70.83,4,2266.56,Shipped,1,2,2005,Classic Cars,141,Spain,Small
65,100,1,10468.9,Disputed,2,4,2005,Classic Cars,141,Denmark,Large
43,100,3,5589.14,Shipped,2,5,2005,Classic Cars,141,Austria,Medium
43,67.77,12,2914.11,Shipped,1,3,2003,Motorcycles,62,Philippines,Small
35,49.74,16,1740.9,Shipped,2,5,2003,Motorcycles,62,France,Small
45,50.36,13,2266.2,Shipped,3,7,2003,Motorcycles,62,USA,Small
47,67.14,2,3155.58,Shipped,3,9,2003,Motorcycles,62,USA,Medium
21,64.66,8,1357.86,Shipped,4,10,2003,Motorcycles,62,USA,Small
38,68.39,8,2598.82,Shipped,4,11,2003,Motorcycles,62,Australia,Small
21,50.36,3,1057.56,Shipped,4,11,2003,Motorcycles,62,France,Small
43,72.74,9,3127.82,Shipped,4,11,2003,Motorcycles,62,Germany,Medium
46,54.09,8,2488.14,Shipped,1,1,2004,Motorcycles,62,France,Small
38,58.44,1,2220.72,Shipped,1,2,2004,Motorcycles,62,France,Small
26,52.22,1,1357.72,Shipped,2,4,2004,Motorcycles,62,USA,Small
31,52.84,5,1638.04,Shipped,2,5,2004,Motorcycles,62,France,Small
48,54.71,3,2626.08,Shipped,2,6,2004,Motorcycles,62,USA,Small
33,50.36,9,1661.88,Shipped,3,8,2004,Motorcycles,62,USA,Small
38,57.2,1,2173.6,Shipped,3,8,2004,Motorcycles,62,France,Small
39,55.95,3,2182.05,Shipped,3,9,2004,Motorcycles,62,Finland,Small
42,67.14,16,2819.88,Shipped,4,10,2004,Motorcycles,62,Germany,Small
44,59.06,4,2598.64,Shipped,4,11,2004,Motorcycles,62,USA,Small
29,69.63,2,2019.27,Shipped,4,11,2004,Motorcycles,62,Philippines,Small
26,55.95,8,1454.7,Shipped,4,11,2004,Motorcycles,62,Australia,Small
31,53.47,1,1657.57,Shipped,4,12,2004,Motorcycles,62,Spain,Small
32,89.12,12,2851.84,Shipped,1,1,2005,Motorcycles,62,Finland,Small
28,100,9,4609.64,Shipped,1,2,2005,Motorcycles,62,Spain,Medium
36,100,2,5079.96,Shipped,1,3,2005,Motorcycles,62,USA,Medium
36,52.22,1,1879.92,Shipped,2,4,2005,Motorcycles,62,UK,Small
41,100,17,4774.86,Shipped,1,2,2003,Vintage Cars,105,Italy,Medium
27,99.52,8,2687.04,Shipped,2,4,2003,Vintage Cars,105,Austria,Small
33,100,1,3423.75,Shipped,2,6,2003,Vintage Cars,105,USA,Medium
34,100,12,3455.76,Shipped,3,8,2003,Vintage Cars,105,USA,Medium
29,100,10,3622.97,Shipped,4,10,2003,Vintage Cars,105,Finland,Medium
34,100,6,3599.58,Cancelled,4,10,2003,Vintage Cars,105,Sweden,Medium
48,100,9,5386.56,Shipped,4,11,2003,Vintage Cars,105,France,Medium
46,100,6,4918.78,Shipped,4,11,2003,Vintage Cars,105,UK,Medium
22,100,3,2538.8,Shipped,4,11,2003,Vintage Cars,105,Spain,Small
20,100,5,2498.6,Shipped,1,1,2004,Vintage Cars,105,USA,Small
45,85.75,9,3858.75,Shipped,1,2,2004,Vintage Cars,105,USA,Medium
46,100,5,5600.5,Shipped,2,5,2004,Vintage Cars,105,USA,Medium
34,100,14,4103.46,Cancelled,2,6,2004,Vintage Cars,105,Spain,Medium
50,85.75,1,4287.5,Shipped,3,7,2004,Vintage Cars,105,Belgium,Medium
46,100,3,5795.54,Shipped,3,8,2004,Vintage Cars,105,Canada,Medium
22,84.7,12,1863.4,Shipped,3,9,2004,Vintage Cars,105,Germany,Small
48,86.81,6,4166.88,Shipped,4,10,2004,Vintage Cars,105,USA,Medium
47,86.81,14,4080.07,Shipped,4,11,2004,Vintage Cars,105,UK,Medium
34,100,6,3815.48,Shipped,4,11,2004,Vintage Cars,105,Italy,Medium
45,100,2,5526.45,Shipped,4,11,2004,Vintage Cars,105,Belgium,Medium
20,100,2,3374.6,Shipped,4,12,2004,Vintage Cars,105,UK,Medium
50,60.49,6,3024.5,Shipped,1,1,2005,Vintage Cars,105,Finland,Medium
22,57.55,6,1266.1,Resolved,1,3,2005,Vintage Cars,105,Spain,Small
45,100,17,4811.85,Shipped,1,3,2005,Vintage Cars,105,France,Medium
58,100,6,7307.42,Shipped,2,4,2005,Vintage Cars,105,USA,Large
51,100,5,6209.25,Disputed,2,5,2005,Vintage Cars,105,Australia,Medium
38,100,3,5348.5,Shipped,1,1,2003,Classic Cars,143,Spain,Medium
22,100,12,2780.58,Shipped,2,4,2003,Classic Cars,143,Singapore,Small
25,100,5,3447,Shipped,2,6,2003,Classic Cars,143,USA,Medium
24,100,15,3791.52,Shipped,3,8,2003,Classic Cars,143,USA,Medium
35,100,1,4524.1,Shipped,3,9,2003,Classic Cars,143,Australia,Medium
28,100,6,3337.6,Shipped,4,10,2003,Classic Cars,143,Singapore,Medium
36,100,5,5532.12,Shipped,4,11,2003,Classic Cars,143,Italy,Medium
39,100,16,5096.91,Shipped,4,11,2003,Classic Cars,143,USA,Medium
27,100,8,4537.08,Shipped,4,11,2003,Classic Cars,143,USA,Medium
40,100,1,6146.8,Shipped,4,12,2003,Classic Cars,143,USA,Medium
50,100,5,8258,Shipped,1,2,2004,Classic Cars,143,Ireland,Large
42,100,3,7238.28,Shipped,1,3,2004,Classic Cars,143,Germany,Large
48,100,5,6756,Shipped,2,5,2004,Classic Cars,143,Finland,Medium
25,100,5,3734,Shipped,3,7,2004,Classic Cars,143,USA,Medium
31,100,8,4674.8,Shipped,3,8,2004,Classic Cars,143,USA,Medium
44,100,2,7140.76,Shipped,3,9,2004,Classic Cars,143,USA,Large
23,100,16,3600.65,Shipped,4,10,2004,Classic Cars,143,UK,Medium
29,100,8,4206.74,Shipped,4,10,2004,Classic Cars,143,Denmark,Medium
49,100,13,5379.71,Shipped,4,11,2004,Classic Cars,143,USA,Medium
36,100,3,5679.36,Shipped,4,11,2004,Classic Cars,143,USA,Medium
34,100,5,4394.84,Shipped,4,12,2004,Classic Cars,143,USA,Medium
25,100,13,2528.25,Shipped,4,12,2004,Classic Cars,143,Spain,Small
48,100,6,7031.52,Shipped,1,1,2005,Classic Cars,143,Japan,Large
38,100,1,5340.9,Shipped,1,2,2005,Classic Cars,143,Spain,Medium
37,100,1,6376.58,Shipped,1,3,2005,Classic Cars,143,Spain,Medium
49,100,5,6896.75,Shipped,2,5,2005,Classic Cars,143,USA,Medium
22,86.51,4,1903.22,Shipped,1,1,2003,Vintage Cars,92,USA,Small
28,89.27,8,2499.56,Shipped,1,3,2003,Vintage Cars,92,UK,Small
36,85.59,7,3081.24,Shipped,2,5,2003,Vintage Cars,92,USA,Medium
34,100,1,3598.22,Shipped,3,9,2003,Vintage Cars,92,Australia,Medium
39,100,10,3912.09,Shipped,4,10,2003,Vintage Cars,92,USA,Medium
21,75.46,14,1584.66,Shipped,4,11,2003,Vintage Cars,92,Italy,Small
36,100,11,3942.72,Shipped,4,11,2003,Vintage Cars,92,USA,Medium
24,97.55,15,2341.2,Shipped,4,11,2003,Vintage Cars,92,Australia,Small
29,85.59,5,2482.11,Shipped,4,12,2003,Vintage Cars,92,USA,Small
38,94.79,1,3602.02,Shipped,1,1,2004,Vintage Cars,92,UK,Medium
34,100,11,3566.94,Shipped,1,3,2004,Vintage Cars,92,France,Medium
42,90.19,3,3787.98,Shipped,2,4,2004,Vintage Cars,92,France,Medium
35,100,17,3704.05,Shipped,3,8,2004,Vintage Cars,92,Italy,Medium
35,80.99,6,2834.65,Shipped,3,9,2004,Vintage Cars,92,Singapore,Small
38,89.27,2,3392.26,Shipped,4,10,2003,Vintage Cars,92,UK,Medium
41,81.91,1,3358.31,Shipped,4,10,2004,Vintage Cars,92,Spain,Medium
50,100,2,7310,Shipped,4,11,2004,Vintage Cars,92,UK,Large
21,100,4,2203.11,Shipped,4,11,2004,Vintage Cars,92,France,Small
43,62.72,8,2696.96,Resolved,1,1,2005,Vintage Cars,92,USA,Small
32,100,1,3376.64,Shipped,1,2,2005,Vintage Cars,92,Spain,Medium
6,90.19,3,541.14,On Hold,2,4,2005,Vintage Cars,92,USA,Small
66,92.95,6,6134.7,In Process,2,5,2005,Vintage Cars,92,Australia,Medium
41,82.5,10,3382.5,Shipped,1,2,2003,Vintage Cars,87,Denmark,Medium
23,97.42,4,2240.66,Shipped,2,4,2003,Vintage Cars,87,Singapore,Small
43,92.16,1,3962.88,Shipped,2,6,2003,Vintage Cars,87,Spain,Medium
24,70.22,7,1685.28,Shipped,3,8,2003,Vintage Cars,87,USA,Small
22,83.38,6,1834.36,Shipped,3,9,2003,Vintage Cars,87,Spain,Small
26,73.73,1,1916.98,Shipped,4,10,2003,Vintage Cars,87,USA,Small
35,74.6,8,2611,Shipped,4,11,2003,Vintage Cars,87,Spain,Small
47,77.24,8,3630.28,Shipped,4,11,2003,Vintage Cars,87,USA,Medium
50,100,14,5090.5,Shipped,4,11,2003,Vintage Cars,87,Spain,Medium
45,87.77,8,3949.65,Shipped,1,1,2004,Vintage Cars,87,France,Medium
39,89.53,2,3491.67,Shipped,1,2,2004,Vintage Cars,87,Belgium,Medium
23,89.53,5,2059.19,Shipped,1,3,2004,Vintage Cars,87,UK,Small
42,75.48,11,3170.16,Cancelled,2,5,2004,Vintage Cars,87,USA,Medium
20,89.53,9,1790.6,Shipped,2,6,2004,Vintage Cars,87,Canada,Small
33,71.09,12,2345.97,Shipped,3,7,2004,Vintage Cars,87,Belgium,Small
34,100,14,3580.88,Shipped,3,8,2004,Vintage Cars,87,Canada,Medium
49,100,3,4946.06,Shipped,3,9,2004,Vintage Cars,87,Italy,Medium
39,90.4,8,3525.6,Shipped,4,10,2004,Vintage Cars,87,UK,Medium
36,100,7,3602.16,Shipped,4,10,2004,Vintage Cars,87,France,Medium
50,86.01,5,4300.5,Shipped,4,11,2004,Vintage Cars,87,Sweden,Medium
29,100,2,4498.19,Shipped,4,11,2004,Vintage Cars,87,USA,Medium
30,100,3,3023.1,Shipped,4,12,2004,Vintage Cars,87,Spain,Medium
41,86.89,7,3562.49,Shipped,1,1,2005,Vintage Cars,87,Japan,Medium
28,58.58,7,1640.24,Shipped,1,2,2005,Vintage Cars,87,Spain,Small
45,100,5,4739.4,Shipped,1,3,2005,Vintage Cars,87,USA,Medium
16,75.48,11,1207.68,On Hold,2,5,2005,Vintage Cars,87,USA,Small
36,100,5,4228.2,Shipped,1,1,2003,Trucks and Buses,121,Norway,Medium
41,100,9,4815.45,Shipped,2,4,2003,Trucks and Buses,121,France,Medium
50,100,5,7083,Shipped,2,5,2003,Trucks and Buses,121,Spain,Large
40,100,5,4601.2,Shipped,3,7,2003,Trucks and Buses,121,USA,Medium
49,100,2,6467.02,Shipped,3,9,2003,Trucks and Buses,121,Singapore,Medium
45,100,3,5012.55,Resolved,4,10,2003,Trucks and Buses,121,Austria,Medium
47,100,10,5121.59,Shipped,4,11,2003,Trucks and Buses,121,UK,Medium
21,100,2,2441.04,Shipped,4,11,2003,Trucks and Buses,121,USA,Small
32,100,5,4262.08,Shipped,4,11,2003,Trucks and Buses,121,France,Medium
47,100,16,6658.02,Shipped,4,12,2003,Trucks and Buses,121,USA,Medium
38,100,5,4509.08,Shipped,1,2,2004,Trucks and Buses,121,Singapore,Medium
41,100,10,4716.23,Shipped,1,3,2004,Trucks and Buses,121,USA,Medium
21,100,3,2390.22,Shipped,2,5,2004,Trucks and Buses,121,USA,Small
41,100,13,4666.62,Shipped,2,6,2004,Trucks and Buses,121,Singapore,Medium
38,100,3,5383.08,Shipped,3,7,2004,Trucks and Buses,121,Australia,Medium
25,99.29,10,2482.25,Shipped,3,8,2004,Trucks and Buses,121,USA,Small
48,100,5,5288.64,Shipped,3,9,2004,Trucks and Buses,121,Sweden,Medium
22,99.29,14,2184.38,Shipped,4,10,2004,Trucks and Buses,121,USA,Small
28,100,8,2881.76,Shipped,4,10,2004,Trucks and Buses,121,Canada,Small
47,100,1,6203.06,Shipped,4,11,2004,Trucks and Buses,121,Germany,Medium
49,100,4,6763.47,On Hold,4,11,2004,Trucks and Buses,121,Sweden,Medium
45,100,4,5884.65,Shipped,4,11,2004,Trucks and Buses,121,Australia,Medium
28,100,2,3559.64,Shipped,4,12,2004,Trucks and Buses,121,USA,Medium
29,57.53,6,1668.37,Shipped,1,1,2005,Trucks and Buses,121,Australia,Small
39,100,1,4890.6,Shipped,1,2,2005,Trucks and Buses,121,USA,Medium
46,100,3,5235.72,Shipped,2,5,2005,Trucks and Buses,121,Canada,Medium
38,100,13,4325.16,In Process,2,5,2005,Trucks and Buses,121,France,Medium
41,47.29,9,1938.89,Shipped,1,1,2003,Vintage Cars,50,Norway,Small
50,49.81,3,2490.5,Shipped,1,3,2003,Vintage Cars,50,USA,Small
43,53.83,9,2314.69,Shipped,2,5,2003,Vintage Cars,50,Spain,Small
29,43.27,9,1254.83,Shipped,3,7,2003,Vintage Cars,50,USA,Small
30,42.76,6,1282.8,Shipped,3,9,2003,Vintage Cars,50,Singapore,Small
25,53.83,7,1345.75,Resolved,4,10,2003,Vintage Cars,50,Austria,Small
49,44.78,2,2194.22,Shipped,4,11,2003,Vintage Cars,50,Australia,Small
40,49.3,6,1972,Shipped,4,11,2003,Vintage Cars,50,USA,Small
41,44.78,9,1835.98,Shipped,4,11,2003,Vintage Cars,50,France,Small
21,53.33,4,1119.93,Shipped,4,12,2003,Vintage Cars,50,Canada,Small
46,45.28,1,2082.88,Shipped,1,1,2004,Vintage Cars,50,USA,Small
39,40.25,14,1569.75,Shipped,1,3,2004,Vintage Cars,50,USA,Small
45,59.87,7,2694.15,Shipped,2,5,2004,Vintage Cars,50,USA,Small
21,59.87,4,1257.27,Shipped,2,6,2004,Vintage Cars,50,Japan,Small
44,58.36,7,2567.84,Shipped,3,7,2004,Vintage Cars,50,Australia,Small
44,59.87,14,2634.28,Shipped,3,8,2004,Vintage Cars,50,USA,Small
29,51.82,9,1502.78,Shipped,3,9,2004,Vintage Cars,50,Sweden,Small
34,49.3,4,1676.2,Shipped,4,10,2004,Vintage Cars,50,France,Small
39,56.85,1,2217.15,Shipped,4,10,2004,Vintage Cars,50,USA,Small
38,100,6,6832.02,Shipped,4,11,2004,Vintage Cars,50,USA,Medium
24,79.86,8,1916.64,Shipped,4,11,2004,Vintage Cars,50,USA,Small
29,100,6,7110.8,Shipped,4,11,2004,Vintage Cars,50,Spain,Large
30,100,8,5302.8,Shipped,4,12,2004,Vintage Cars,50,Spain,Medium
20,100,2,2730,Shipped,1,1,2005,Vintage Cars,50,Australia,Small
39,100,2,7827.3,Shipped,1,2,2005,Vintage Cars,50,USA,Large
35,59.87,7,2095.45,Shipped,2,5,2005,Vintage Cars,50,Canada,Small
26,59.87,4,1556.62,In Process,2,5,2005,Vintage Cars,50,Spain,Small
44,100,11,5565.12,Shipped,1,3,2003,Classic Cars,148,Philippines,Medium
28,100,15,3583.16,Shipped,2,5,2003,Classic Cars,148,France,Medium
31,100,12,4705.18,Shipped,3,7,2003,Classic Cars,148,USA,Medium
29,100,1,4444.54,Shipped,3,9,2003,Classic Cars,148,USA,Medium
32,100,7,4618.88,Shipped,4,10,2003,Classic Cars,148,USA,Medium
33,100,7,4910.4,Shipped,4,11,2003,Classic Cars,148,Australia,Medium
44,100,2,5565.12,Shipped,4,11,2003,Classic Cars,148,France,Medium
32,100,8,4237.76,Shipped,4,11,2003,Classic Cars,148,Germany,Medium
41,100,7,5673.58,Shipped,1,1,2004,Classic Cars,148,France,Medium
35,100,14,5260.15,Shipped,1,2,2004,Classic Cars,148,Switzerland,Medium
